step	0	time	0	temperature	933	cpu_time	0.439
step	805336	time	1.00722e-005	temperature	933	cpu_time	20.256
1	2
1	2
1	1
1	2
1	5
1	2
1	3
1	5
1	2
1	2
1	5
1	5
1	7
1	7
1	2
1	3
1	3
1	1
2	11
1	1
1	6
1	5
2	11
1	4
2	11
1	3
1	2
1	3
1	5
1	7
1	2
1	5
1	2
1	5
1	2
1	8
1	1
1	5
1	2
1	4
3	15
1	6
1	2
1	1
1	6
1	3
2	10
1	2
1	4
1	4
1	5
1	8
2	12
2	11
1	8
1	4
2	10
1	4
1	6
1	2
1	7
1	7
1	7
1	3
1	6
1	5
1	8
3	13
1	2
1	8
2	10
1	7
1	3
1	4
1	2
2	10
3	13
1	6
step	5237826	time	6.00118e-005	temperature	933	cpu_time	128.766
1	1
1	3
1	1
1	1
1	1
1	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	4
1	1
1	3
1	2
1	2
1	1
1	2
1	5
1	2
1	3
1	2
1	5
1	3
1	4
1	2
1	5
1	2
1	5
1	5
1	5
3	15
1	3
1	4
1	8
1	4
1	2
1	6
1	5
1	8
1	2
3	13
1	1
1	4
1	6
1	5
1	8
1	3
1	1
1	4
2	12
1	2
1	8
1	2
1	4
2	11
1	8
1	4
1	7
1	8
1	7
1	9
2	12
1	3
1	4
2	10
3	13
1	8
1	8
1	4
1	8
1	3
1	2
1	3
1	3
1	7
1	4
1	2
3	13
1	3
1	6
3	14
1	8
1	1
1	7
2	12
1	9
1	6
1	8
1	6
1	5
1	5
1	3
1	1
3	14
2	10
2	11
1	5
3	13
1	7
1	3
4	17
step	6200298	time	7.00198e-005	temperature	933	cpu_time	150.676
1	1
1	3
1	1
1	1
1	1
1	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	3
1	2
1	5
1	3
1	2
1	5
1	4
1	2
1	5
1	2
1	5
1	5
1	3
1	4
1	8
1	2
1	6
1	5
1	2
1	1
1	3
1	1
1	2
1	2
1	4
2	11
1	4
1	7
1	3
1	8
1	3
1	2
1	3
1	4
1	2
1	3
1	6
1	6
1	8
1	3
1	1
1	5
1	7
4	18
1	4
1	9
1	1
3	13
1	2
1	3
1	9
1	5
1	7
1	9
1	1
1	6
1	2
1	2
1	8
3	15
1	6
1	4
1	8
3	14
1	5
3	16
1	8
1	1
1	7
2	10
4	17
1	1
1	1
1	4
3	16
1	8
1	1
1	5
3	14
3	13
4	17
1	1
2	10
2	11
1	3
2	10
3	16
1	5
3	13
3	15
3	16
1	1
1	2
1	7
2	12
2	10
2	10
1	6
2	12
step	7067702	time	8.00137e-005	temperature	933	cpu_time	169.949
1	1
1	3
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	3
1	2
1	5
1	4
1	2
1	5
1	2
1	5
1	3
1	2
1	5
1	2
1	1
1	3
1	1
1	2
1	2
1	4
1	4
1	3
1	3
1	3
1	2
1	6
1	3
1	1
1	4
1	2
1	1
1	8
1	6
1	5
1	1
1	1
1	1
1	1
1	1
1	3
3	13
1	2
1	7
2	10
1	6
3	16
1	1
2	12
2	11
4	17
1	9
1	8
1	6
3	14
2	11
3	13
1	6
1	6
1	2
1	6
1	9
1	3
3	13
1	6
1	8
1	9
1	6
1	8
1	4
1	8
1	6
3	16
2	10
3	14
1	5
1	8
4	19
5	20
4	17
1	1
3	14
2	12
1	3
3	14
4	18
4	17
1	9
1	3
1	8
2	10
2	10
5	23
1	5
5	23
4	19
4	17
2	10
4	17
3	13
step	7917046	time	9.00001e-005	temperature	933	cpu_time	188.478
1	1
1	3
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	5
1	4
1	2
1	1
1	3
1	1
1	2
1	2
1	4
1	3
1	3
1	6
1	1
1	2
1	1
1	8
1	6
1	5
1	1
1	1
1	1
1	1
1	3
3	13
1	7
1	6
1	1
2	11
1	6
3	14
1	6
1	6
1	6
1	3
3	13
1	6
1	8
1	6
1	8
1	4
3	16
1	5
1	1
1	3
1	9
1	3
1	8
1	5
2	10
5	20
1	3
1	2
3	15
1	5
2	11
1	7
3	13
4	18
2	10
3	13
3	16
1	4
1	5
1	5
1	4
3	15
1	7
2	11
3	13
1	4
5	20
2	10
1	2
1	3
1	9
6	24
2	12
5	21
4	17
1	3
1	1
1	5
6	24
1	5
5	20
4	18
1	2
3	15
1	4
3	13
1	8
4	19
1	5
2	11
4	18
4	17
5	23
6	25
2	12
step	8687017	time	0.000100004	temperature	933	cpu_time	205.126
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	4
1	2
1	3
1	1
1	2
1	2
1	4
1	3
1	6
1	1
1	2
1	1
1	6
1	5
1	1
1	1
1	1
1	3
1	1
1	6
3	14
1	6
1	6
1	6
1	1
1	3
1	3
1	8
1	2
3	15
1	5
1	4
1	5
1	4
1	7
3	13
1	4
1	2
5	21
1	3
1	1
1	5
5	20
4	18
1	4
1	5
4	18
5	21
3	14
1	9
1	6
3	16
1	2
1	4
3	13
1	7
1	1
3	13
1	4
1	4
6	25
1	4
1	7
1	6
1	7
4	18
2	11
2	10
1	5
3	14
3	16
1	9
1	1
5	22
1	6
2	12
1	6
5	20
3	14
2	11
1	7
1	8
5	20
1	3
3	15
1	6
2	12
2	11
4	17
1	8
3	16
2	12
6	25
1	9
4	17
3	13
7	27
7	29
5	22
3	15
4	18
1	2
step	9639738	time	0.000110176	temperature	933	cpu_time	225.528
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	4
1	2
1	3
1	1
1	2
1	2
1	4
1	3
1	6
1	1
1	1
1	1
1	1
1	1
1	3
1	1
1	6
1	6
1	3
1	3
1	2
1	5
1	4
1	4
1	7
1	2
1	3
1	1
1	4
1	5
1	6
3	16
1	2
1	7
1	1
1	4
1	6
1	7
2	11
2	10
1	5
1	1
1	7
1	3
3	15
1	8
1	9
1	2
1	6
3	14
1	5
4	19
2	10
1	8
3	13
1	7
4	19
3	15
1	1
1	5
5	23
8	30
1	9
5	23
1	5
1	6
4	18
1	2
3	14
4	19
1	2
3	15
6	26
3	14
1	9
6	24
7	28
5	20
1	2
5	23
4	18
7	28
1	9
1	9
3	14
3	13
5	20
1	7
3	16
3	13
6	26
1	7
1	6
6	24
3	13
3	14
2	10
1	9
4	18
7	29
1	6
4	18
5	23
7	27
step	10567488	time	0.000120005	temperature	933	cpu_time	245.652
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	4
1	2
1	1
1	2
1	4
1	3
1	6
1	1
1	1
1	1
1	3
1	3
1	3
1	2
1	5
1	4
1	7
1	2
1	3
1	1
1	6
1	2
1	7
1	4
1	6
1	7
1	1
1	3
1	6
1	5
2	10
1	1
5	23
1	2
6	24
1	2
1	9
3	14
1	7
1	9
2	10
1	9
1	8
3	16
1	5
1	2
3	15
1	3
1	4
1	2
5	20
5	20
1	8
1	6
3	14
1	7
1	2
2	10
1	8
1	6
9	35
4	17
7	29
6	25
5	20
1	3
1	6
2	10
7	29
5	20
5	21
1	7
8	31
1	8
5	20
7	27
2	10
3	14
4	17
1	7
1	7
5	21
3	16
4	19
6	24
3	15
4	17
1	7
3	15
4	18
5	22
2	12
2	10
4	17
6	24
4	18
8	31
7	28
6	26
7	27
1	9
step	11419480	time	0.000130024	temperature	933	cpu_time	263.068
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	1
1	2
1	3
1	1
1	1
1	3
1	3
1	2
1	5
1	7
1	2
1	3
1	1
1	6
1	7
1	4
1	7
1	1
1	3
1	6
1	5
1	1
1	2
1	2
1	9
3	14
1	7
1	9
2	10
1	9
1	8
1	5
1	2
3	15
1	3
1	4
1	2
1	2
1	8
1	6
1	3
1	6
2	10
4	17
1	7
4	17
4	18
5	22
2	10
6	26
5	22
1	7
1	7
2	11
1	4
1	1
4	17
5	22
3	16
1	9
6	25
1	1
5	21
1	5
5	21
6	24
3	16
6	24
1	3
1	8
2	11
8	33
2	10
7	27
3	15
6	26
1	8
1	5
5	23
2	11
1	9
4	19
4	18
7	28
1	9
3	15
1	1
10	39
1	3
6	26
5	22
8	31
1	7
8	32
1	3
3	13
9	35
4	17
5	22
3	13
1	5
4	18
9	34
8	31
step	12466415	time	0.000140008	temperature	933	cpu_time	284.616
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	1
1	3
1	1
1	1
1	3
1	2
1	5
1	1
1	7
1	4
1	7
1	1
1	3
1	6
1	5
1	1
1	2
1	2
3	14
1	5
1	2
3	15
1	2
1	2
1	8
1	3
1	6
2	10
4	18
2	10
1	7
1	7
2	11
1	4
3	16
1	9
6	25
1	1
1	5
1	3
1	8
2	11
3	15
1	8
1	5
2	11
1	9
1	1
1	3
1	7
1	3
3	13
4	17
5	22
1	4
4	18
1	8
1	7
7	27
8	33
2	10
9	34
2	10
1	7
5	20
10	39
2	11
4	18
1	8
3	16
9	34
7	27
1	2
5	23
1	8
8	31
2	10
7	28
1	9
2	11
4	19
1	2
8	31
4	17
6	24
4	17
7	29
1	3
6	25
9	34
8	32
1	7
6	24
4	17
5	23
12	43
4	19
2	10
6	24
2	12
6	25
10	37
1	6
step	13350425	time	0.000150013	temperature	933	cpu_time	302.85
1	1
1	1
1	1
1	1
1	1
1	1
1	3
1	1
1	1
1	3
1	2
1	5
1	1
1	7
1	4
1	7
1	3
1	5
1	1
1	2
1	2
1	5
1	2
1	2
1	2
1	8
1	3
1	6
2	10
1	7
1	9
1	3
1	8
1	9
1	1
1	3
1	7
3	13
1	8
1	7
2	10
1	7
2	11
1	2
1	8
2	10
1	2
4	17
1	3
8	32
1	7
4	17
5	23
4	19
2	10
1	6
3	14
2	12
2	11
1	1
2	11
2	12
1	9
9	35
1	6
1	8
1	2
8	33
5	20
2	10
4	19
3	14
1	2
11	40
7	27
7	27
6	26
9	34
9	34
8	32
2	12
4	18
2	12
7	27
11	42
1	7
3	16
7	28
6	26
1	1
1	8
4	18
7	27
4	17
2	10
5	22
9	34
10	38
7	27
5	20
1	5
6	25
7	28
5	22
9	36
5	22
13	47
3	16
step	14180655	time	0.000160019	temperature	933	cpu_time	320.497
1	1
1	1
1	1
1	1
1	1
1	3
1	1
1	3
1	2
1	5
1	1
1	4
1	3
1	5
1	1
1	2
1	2
1	5
1	2
1	2
1	2
1	8
1	3
1	7
1	9
1	8
1	9
1	3
1	7
1	7
2	10
2	11
1	2
1	8
1	2
1	3
8	32
4	17
5	23
1	6
2	11
1	1
2	11
2	12
1	9
1	6
1	8
1	2
3	14
1	2
7	27
2	12
6	26
4	17
2	10
1	5
1	2
5	20
1	2
9	34
9	36
9	35
1	2
8	33
3	16
1	9
7	29
1	8
1	7
1	7
5	22
7	29
1	9
4	18
1	8
6	26
1	1
2	11
5	21
11	42
3	13
5	23
4	17
1	6
3	14
5	21
10	39
6	25
7	29
7	29
10	38
7	29
14	51
12	43
5	22
6	25
8	31
5	21
7	29
3	13
9	35
4	17
3	15
11	41
4	18
2	11
1	8
step	15269300	time	0.000170017	temperature	933	cpu_time	341.908
1	1
1	1
1	1
1	1
1	1
1	3
1	2
1	4
1	3
1	1
1	2
1	5
1	2
1	2
1	2
1	8
1	3
1	7
1	9
1	8
1	9
1	7
2	10
2	11
1	2
1	2
1	3
8	32
4	17
1	1
2	12
1	9
1	6
1	2
4	17
1	5
1	2
1	2
1	2
3	16
1	9
1	7
1	7
1	9
1	8
1	1
5	23
1	6
6	25
6	25
3	15
2	11
1	8
12	44
1	6
5	23
5	23
2	11
7	29
9	36
10	37
1	9
1	8
3	15
3	15
5	21
5	23
1	9
6	24
1	8
7	28
3	16
1	4
8	33
1	1
6	25
12	44
5	22
1	9
8	30
5	21
1	7
11	41
5	21
13	46
2	12
3	13
1	3
10	37
3	16
8	32
1	1
8	32
8	31
2	12
10	37
4	19
3	15
1	4
7	27
4	18
12	44
10	38
8	33
15	53
8	31
1	5
step	16159053	time	0.000180001	temperature	933	cpu_time	359.626
1	1
1	1
1	1
1	1
1	3
1	2
1	3
1	1
1	2
1	5
1	2
1	3
1	7
1	9
1	8
1	9
2	11
1	2
1	3
1	1
2	12
1	9
1	5
1	2
3	16
1	7
1	7
1	8
1	1
1	6
1	8
1	6
1	9
3	15
5	21
5	23
1	4
1	1
2	12
1	3
3	16
1	1
4	19
3	15
1	4
4	18
1	5
1	3
1	5
6	24
1	9
1	3
2	10
1	2
8	32
7	27
6	25
6	26
6	24
5	23
1	3
1	3
9	35
2	11
4	19
1	8
1	9
10	38
10	39
3	14
1	2
1	7
13	48
8	33
5	23
1	9
1	8
7	27
5	21
2	12
2	11
13	48
9	34
3	14
13	47
7	28
9	34
8	31
8	33
2	12
4	19
11	40
7	28
9	35
13	48
8	30
4	18
11	41
2	12
9	35
13	48
6	24
3	16
1	3
16	55
2	12
11	42
step	17237725	time	0.000190016	temperature	933	cpu_time	382.558
1	1
1	1
1	1
1	1
1	3
1	2
1	1
1	5
1	2
1	3
1	7
1	9
1	2
1	1
1	5
1	2
3	16
1	1
5	21
1	4
1	1
1	3
1	1
4	19
3	15
1	4
1	5
1	3
1	5
1	3
2	10
1	2
7	27
6	25
6	26
6	24
1	3
9	35
1	8
1	2
1	7
1	9
1	8
7	27
13	48
9	34
3	14
7	28
2	12
1	1
9	36
1	4
9	36
14	49
5	23
3	13
4	18
3	15
1	8
5	20
1	7
2	12
2	11
3	14
1	4
11	41
5	21
6	25
5	20
3	13
10	37
2	10
1	8
12	45
3	13
1	9
5	21
9	34
8	32
14	50
2	12
8	33
6	25
1	8
12	43
1	1
14	50
9	34
5	20
1	7
2	12
2	12
6	25
6	25
9	36
11	41
3	14
2	11
4	17
11	42
1	4
14	50
17	59
5	22
2	10
1	7
9	35
step	18113438	time	0.000200004	temperature	933	cpu_time	398.012
1	1
1	1
1	1
1	3
1	2
1	1
1	5
1	2
1	3
1	7
1	9
1	2
1	1
1	5
1	2
1	1
1	4
1	1
1	3
4	19
1	4
1	5
1	3
1	5
1	3
1	2
1	3
1	8
1	2
1	9
7	27
2	12
1	1
1	4
3	13
1	8
2	12
2	11
1	4
6	25
3	13
2	10
1	8
2	12
6	25
1	8
1	1
1	7
2	12
2	11
5	22
5	21
4	19
1	8
5	21
11	42
1	1
9	36
7	29
1	1
1	9
8	33
5	22
4	19
3	14
1	9
4	17
1	2
3	15
1	1
3	15
7	27
9	34
2	11
1	1
7	28
12	44
1	9
7	27
10	37
10	37
3	16
9	35
9	36
16	55
15	54
7	27
9	36
14	51
5	23
11	41
7	28
3	13
3	16
5	23
13	47
6	26
2	11
1	3
7	29
13	46
19	63
5	22
1	8
12	45
15	53
11	41
10	37
4	18
17	58
step	18998533	time	0.000210023	temperature	933	cpu_time	413.316
1	1
1	1
1	3
1	2
1	1
1	5
1	2
1	3
1	7
1	2
1	1
1	5
1	2
1	1
1	4
1	1
1	3
1	4
1	5
1	3
1	3
1	2
1	3
1	8
1	2
1	9
1	1
1	4
1	8
2	12
1	4
6	25
3	13
2	10
1	8
6	25
1	8
1	1
1	7
2	12
4	19
1	8
1	1
1	1
1	9
5	22
3	14
1	9
4	17
1	2
1	1
3	15
7	27
2	11
1	1
9	36
9	36
6	26
1	3
1	8
5	22
1	6
2	10
5	22
5	20
4	19
1	2
10	39
4	17
7	28
7	29
7	29
3	15
3	13
8	30
2	12
2	12
14	49
12	43
10	39
5	23
6	24
6	24
9	36
3	13
16	57
14	49
7	29
2	12
2	11
5	20
16	56
6	25
20	67
3	13
12	43
10	39
16	55
1	1
3	16
8	30
14	51
9	36
8	30
10	37
14	50
4	17
15	54
18	62
11	41
12	44
step	19947601	time	0.000220003	temperature	933	cpu_time	429.464
1	1
1	2
1	1
1	5
1	2
1	3
1	1
1	5
1	2
1	1
1	4
1	3
1	4
1	3
1	2
1	3
1	8
1	2
1	9
1	1
1	4
1	8
2	12
2	10
1	8
1	8
1	1
1	7
4	19
1	1
1	1
5	22
3	14
1	2
1	1
3	15
2	11
1	1
1	3
1	6
1	2
3	15
3	13
2	12
2	12
2	11
5	20
1	1
14	50
18	62
2	12
1	1
20	68
5	21
5	20
1	1
10	37
12	44
7	28
4	19
1	5
4	18
10	38
6	26
11	41
11	40
12	45
4	17
8	31
6	24
3	13
7	28
1	9
1	8
1	7
8	31
7	27
8	31
8	31
7	28
8	30
13	47
2	10
6	26
1	9
5	22
4	17
1	6
6	25
3	15
3	14
6	25
17	59
15	53
1	4
3	14
18	61
3	15
14	51
11	40
12	43
15	52
17	60
8	32
17	59
11	42
12	44
7	27
1	3
11	40
step	20787469	time	0.000230017	temperature	933	cpu_time	443.492
1	1
1	2
1	1
1	5
1	2
1	3
1	1
1	2
1	1
1	4
1	3
1	4
1	2
1	3
1	8
1	2
1	1
1	4
2	12
2	10
1	8
1	1
1	7
4	19
1	1
1	1
3	14
1	2
1	1
1	1
1	3
1	6
3	15
2	12
2	11
1	1
2	12
1	1
5	21
1	1
7	28
1	5
1	7
8	31
7	27
4	17
1	6
3	15
3	14
1	4
3	14
3	15
12	43
17	60
8	32
7	27
1	3
15	54
1	9
1	4
2	12
15	52
13	48
5	21
6	26
7	29
11	42
2	10
3	15
2	10
4	19
10	38
12	45
3	16
8	33
11	41
13	47
12	43
6	26
2	11
1	8
1	2
8	33
6	25
6	25
1	9
8	32
19	63
11	42
14	49
5	20
2	11
6	26
16	55
5	23
5	20
8	30
1	7
21	71
19	64
2	10
12	44
19	64
3	15
5	22
12	44
19	65
15	52
7	28
7	29
step	22106346	time	0.000240014	temperature	933	cpu_time	466.174
1	1
1	1
1	5
1	3
1	1
1	1
1	4
1	3
1	4
1	2
1	3
1	2
1	1
1	4
2	12
1	8
1	7
1	1
1	1
1	2
1	1
1	3
3	15
2	12
1	1
2	12
1	1
1	1
7	28
1	5
1	7
1	6
1	4
1	9
1	4
2	10
3	15
10	38
3	16
11	41
6	26
1	2
1	7
3	16
1	4
5	22
3	13
1	9
2	11
5	22
12	45
6	26
5	21
6	26
14	50
17	58
7	27
3	15
2	11
5	20
1	2
1	9
8	31
12	44
2	11
15	52
16	56
15	54
4	19
3	14
3	16
14	50
19	64
5	23
19	65
20	68
22	74
5	22
7	28
7	27
16	57
8	33
3	15
12	44
12	44
1	3
13	47
12	45
20	67
8	31
20	68
14	49
2	11
7	28
2	10
3	15
5	20
3	15
3	14
6	25
9	36
8	32
2	10
10	38
9	35
8	32
8	34
step	23229520	time	0.000250002	temperature	933	cpu_time	487.01
1	1
1	3
1	1
1	1
1	4
1	3
1	2
1	3
1	2
1	1
1	4
1	7
1	1
1	1
1	2
1	1
1	3
1	1
2	12
1	1
1	1
7	28
1	5
1	7
1	4
1	4
3	15
3	16
6	26
1	2
1	7
2	11
6	26
7	27
1	2
1	9
2	11
16	56
3	16
1	3
20	67
3	14
8	32
2	10
9	35
8	31
1	9
9	35
1	6
3	16
7	29
5	23
1	1
3	14
3	13
7	27
16	55
2	10
13	48
17	60
14	51
8	30
11	41
14	51
1	6
20	66
22	72
2	12
3	16
14	49
6	26
2	12
3	15
2	12
3	16
3	15
3	16
2	10
2	11
5	21
14	50
4	19
18	62
13	47
6	25
5	23
13	47
8	30
10	37
6	26
5	20
17	58
11	40
10	39
5	23
13	47
10	37
12	43
20	66
1	5
3	14
8	32
15	52
2	10
1	1
22	74
24	78
step	23963135	time	0.000260007	temperature	933	cpu_time	500.411
1	1
1	3
1	1
1	1
1	4
1	3
1	2
1	3
1	2
1	1
1	4
1	7
1	1
1	1
1	2
1	1
1	3
1	1
1	1
7	28
1	5
1	4
1	4
3	15
3	16
1	2
1	7
2	11
1	2
1	9
2	11
1	3
20	67
2	10
9	35
1	9
3	16
1	1
3	14
3	13
2	10
8	30
1	6
3	16
3	15
2	12
3	16
3	15
2	11
5	21
6	26
5	23
3	14
2	10
1	1
7	27
1	6
3	16
7	28
6	24
4	17
8	33
3	13
1	8
7	29
3	14
1	1
8	33
13	48
11	41
5	21
9	35
1	6
12	44
8	31
15	53
21	70
17	60
7	27
6	26
17	58
7	27
7	28
19	65
6	24
14	51
19	65
2	12
13	47
3	13
15	53
3	14
14	49
12	43
14	51
1	1
24	78
9	34
5	20
11	40
21	70
15	54
16	57
15	52
26	83
10	38
16	57
25	80
step	25081991	time	0.000270043	temperature	933	cpu_time	517.383
1	1
1	1
1	1
1	3
1	2
1	3
1	2
1	1
1	4
1	7
1	1
1	2
1	1
1	5
1	4
3	15
3	16
1	2
1	2
1	9
1	3
1	1
3	13
3	15
3	14
2	10
1	1
1	6
3	13
7	29
1	1
6	26
3	14
1	1
15	54
15	54
9	34
1	8
1	2
22	73
7	27
9	36
7	28
1	9
12	44
9	36
9	35
1	2
20	68
6	24
12	45
2	12
17	59
6	25
3	14
8	32
2	12
7	27
15	52
7	27
7	28
1	9
3	15
2	10
7	29
2	11
5	23
1	7
15	53
20	68
6	24
17	60
16	56
8	32
8	30
4	19
3	16
5	20
1	4
13	48
3	14
15	53
5	22
4	18
14	50
2	11
16	55
3	13
3	15
10	39
12	43
3	15
27	87
3	15
25	82
4	17
10	38
18	62
11	42
19	63
8	32
25	82
22	74
21	69
step	26224610	time	0.000280001	temperature	933	cpu_time	534.569
1	1
1	1
1	1
1	3
1	3
1	1
1	4
1	7
1	1
1	1
1	5
1	4
3	15
1	9
1	3
1	1
3	13
1	1
3	13
1	1
3	14
1	2
22	73
7	27
1	9
1	2
1	9
3	15
2	10
7	29
2	11
6	24
5	20
1	4
3	14
2	11
3	13
12	43
3	15
3	15
4	17
1	2
7	29
16	56
8	31
2	11
7	27
8	33
1	8
7	28
4	17
2	12
16	57
1	8
5	20
1	3
6	26
5	22
3	13
1	6
11	40
9	36
13	48
8	33
3	16
16	55
26	85
24	77
13	46
5	20
6	24
20	67
8	31
4	18
1	3
1	3
19	65
15	53
1	3
26	84
19	64
19	64
17	59
10	37
22	72
13	46
10	37
13	48
17	60
11	40
3	15
3	15
10	39
4	17
15	53
21	71
9	35
7	28
23	76
17	58
6	25
7	29
28	89
step	26998778	time	0.000290075	temperature	933	cpu_time	546.194
1	1
1	1
1	3
1	3
1	1
1	4
1	1
1	1
1	5
1	4
3	15
1	9
1	3
1	1
3	13
1	1
1	1
1	2
1	2
1	9
3	15
2	10
6	24
1	4
2	11
3	15
4	17
1	2
7	29
8	31
2	11
7	27
4	17
2	12
1	8
5	20
6	26
3	13
1	6
4	18
1	3
1	3
13	46
10	37
3	15
3	15
9	35
7	28
6	25
7	29
11	41
3	14
4	18
7	28
16	56
1	4
3	15
1	8
11	41
1	9
8	31
2	12
23	76
15	54
11	40
24	78
13	48
29	92
14	49
2	12
7	28
14	49
1	2
23	76
20	68
16	57
10	39
8	32
8	33
20	67
20	68
3	16
6	24
15	54
13	48
5	23
17	58
3	16
18	61
23	75
27	87
3	16
19	63
9	35
26	85
5	21
20	66
19	64
25	81
12	43
6	25
5	20
step	28077554	time	0.000300031	temperature	933	cpu_time	563.876
1	1
1	1
1	3
1	3
1	1
1	4
1	1
1	1
1	5
1	9
1	3
1	1
3	13
1	1
1	1
1	2
1	2
1	4
2	11
7	29
4	17
3	13
1	3
1	3
7	28
7	29
1	4
3	15
8	31
2	12
7	28
1	2
23	76
8	33
3	16
15	54
3	16
26	85
9	36
1	8
2	12
3	15
14	49
1	6
6	26
12	44
1	7
8	32
6	24
25	80
14	50
12	44
3	13
2	12
4	19
11	40
20	68
10	39
24	78
2	12
4	19
25	82
3	16
19	63
22	72
17	58
6	26
29	92
7	29
7	28
3	15
5	21
21	71
19	65
21	70
20	67
7	28
8	33
16	56
4	18
12	44
6	26
1	9
2	10
13	47
3	15
1	8
15	52
4	17
26	84
4	17
5	23
18	62
12	43
7	27
10	37
15	52
18	61
5	20
3	14
31	97
step	29180572	time	0.000310027	temperature	933	cpu_time	582.647
1	1
1	1
1	3
1	3
1	1
1	4
1	1
1	5
1	9
1	3
1	1
3	13
1	1
1	1
1	2
1	2
1	4
3	13
1	3
1	3
7	29
1	4
2	12
7	28
1	2
8	33
3	16
1	8
2	12
14	49
1	6
1	7
12	44
3	13
4	19
10	39
2	12
4	19
29	92
7	28
8	33
1	9
2	10
4	17
4	17
5	23
10	37
3	14
4	19
4	17
15	54
7	27
3	15
11	41
14	49
17	59
3	16
9	34
26	84
27	87
24	78
19	64
3	13
4	17
3	16
8	31
25	81
17	60
7	29
13	46
22	72
5	20
15	53
18	62
7	27
5	22
1	2
19	64
1	8
8	30
6	26
22	74
2	12
22	73
20	68
13	48
7	29
17	58
9	36
14	49
7	28
15	53
8	32
24	77
26	85
26	83
4	17
7	28
32	99
23	75
4	17
step	30075335	time	0.000320007	temperature	933	cpu_time	596.586
1	1
1	3
1	3
1	1
1	4
1	1
1	5
