3.625e-07	1.45e+19	5740	14651
3.65e-07	1.46e+19	5794	14761
3.675e-07	1.47e+19	5845	14862
3.7e-07	1.48e+19	5886	14962
3.725e-07	1.49e+19	5926	15055
3.75e-07	1.5e+19	5970	15159
3.775e-07	1.51e+19	6021	15263
3.8e-07	1.52e+19	6056	15361
3.825e-07	1.53e+19	6111	15467
3.85e-07	1.54e+19	6159	15549
3.875e-07	1.55e+19	6220	15656
3.9e-07	1.56e+19	6271	15758
3.925e-07	1.57e+19	6325	15859
3.95e-07	1.58e+19	6371	15959
3.975e-07	1.59e+19	6432	16063
4e-07	1.6e+19	6478	16160
4.025e-07	1.61e+19	6526	16248
4.05e-07	1.62e+19	6578	16357
4.075e-07	1.63e+19	6626	16455
4.1e-07	1.64e+19	6670	16556
4.125e-07	1.65e+19	6718	16673
4.15e-07	1.66e+19	6775	16777
4.175e-07	1.67e+19	6842	16887
4.2e-07	1.68e+19	6878	16975
4.225e-07	1.69e+19	6918	17073
4.25e-07	1.7e+19	6970	17185
4.275e-07	1.71e+19	7024	17296
4.3e-07	1.72e+19	7081	17405
4.325e-07	1.73e+19	7145	17521
4.35e-07	1.74e+19	7186	17621
4.375e-07	1.75e+19	7242	17732
4.4e-07	1.76e+19	7290	17831
4.425e-07	1.77e+19	7336	17939
4.45e-07	1.78e+19	7380	18036
4.475e-07	1.79e+19	7436	18146
4.5e-07	1.8e+19	7498	18252
4.525e-07	1.81e+19	7554	18356
4.55e-07	1.82e+19	7610	18456
4.575e-07	1.83e+19	7677	18576
4.6e-07	1.84e+19	7724	18680
4.625e-07	1.85e+19	7783	18801
4.65e-07	1.86e+19	7851	18920
4.675e-07	1.87e+19	7891	19005
4.7e-07	1.88e+19	7943	19114
4.725e-07	1.89e+19	8001	19218
4.75e-07	1.9e+19	8047	19319
4.775e-07	1.91e+19	8094	19409
4.8e-07	1.92e+19	8149	19499
4.825e-07	1.93e+19	8201	19596
4.85e-07	1.94e+19	8249	19692
4.875e-07	1.95e+19	8295	19784
4.9e-07	1.96e+19	8339	19881
4.925e-07	1.97e+19	8403	19981
4.95e-07	1.98e+19	8461	20091
4.975e-07	1.99e+19	8506	20177
5e-07	2e+19	8553	20281
5.025e-07	2.01e+19	8599	20375
5.05e-07	2.02e+19	8656	20482
5.075e-07	2.03e+19	8702	20574
5.1e-07	2.04e+19	8756	20687
5.125e-07	2.05e+19	8812	20784
5.15e-07	2.06e+19	8865	20888
5.175e-07	2.07e+19	8904	20988
5.2e-07	2.08e+19	8972	21098
5.225e-07	2.09e+19	9028	21202
5.25e-07	2.1e+19	9073	21296
5.275e-07	2.11e+19	9130	21399
5.3e-07	2.12e+19	9195	21511
5.325e-07	2.13e+19	9246	21618
5.35e-07	2.14e+19	9306	21718
5.375e-07	2.15e+19	9357	21813
5.4e-07	2.16e+19	9422	21930
5.425e-07	2.17e+19	9471	22024
5.45e-07	2.18e+19	9527	22134
5.475e-07	2.19e+19	9582	22246
5.5e-07	2.2e+19	9630	22345
5.525e-07	2.21e+19	9688	22438
5.55e-07	2.22e+19	9736	22531
5.575e-07	2.23e+19	9791	22628
5.6e-07	2.24e+19	9844	22723
5.625e-07	2.25e+19	9879	22793
5.65e-07	2.26e+19	9921	22886
5.675e-07	2.27e+19	9979	22986
5.7e-07	2.28e+19	10033	23096
5.725e-07	2.29e+19	10098	23204
5.75e-07	2.3e+19	10158	23308
5.775e-07	2.31e+19	10218	23418
5.8e-07	2.32e+19	10276	23525
5.825e-07	2.33e+19	10332	23636
5.85e-07	2.34e+19	10376	23726
5.875e-07	2.35e+19	10448	23844
5.9e-07	2.36e+19	10501	23940
5.925e-07	2.37e+19	10557	24052
5.95e-07	2.38e+19	10609	24156
5.975e-07	2.39e+19	10667	24264
6e-07	2.4e+19	10721	24357
6.025e-07	2.41e+19	10781	24453
6.05e-07	2.42e+19	10831	24536
6.075e-07	2.43e+19	10886	24633
6.1e-07	2.44e+19	10940	24739
6.125e-07	2.45e+19	10990	24829
6.15e-07	2.46e+19	11043	24914
6.175e-07	2.47e+19	11100	25015
6.2e-07	2.48e+19	11158	25125
6.225e-07	2.49e+19	11228	25230
6.25e-07	2.5e+19	11295	25342
6.275e-07	2.51e+19	11348	25439
6.3e-07	2.52e+19	11403	25529
6.325e-07	2.53e+19	11469	25639
6.35e-07	2.54e+19	11524	25739
6.375e-07	2.55e+19	11590	25843
6.4e-07	2.56e+19	11655	25972
6.425e-07	2.57e+19	11713	26077
6.45e-07	2.58e+19	11776	26178
6.475e-07	2.59e+19	11824	26282
6.5e-07	2.6e+19	11880	26375
6.525e-07	2.61e+19	11938	26481
6.55e-07	2.62e+19	11990	26579
6.575e-07	2.63e+19	12045	26683
6.6e-07	2.64e+19	12099	26789
6.625e-07	2.65e+19	12154	26892
6.65e-07	2.66e+19	12221	27002
6.675e-07	2.67e+19	12295	27116
6.7e-07	2.68e+19	12352	27224
6.725e-07	2.69e+19	12401	27335
6.75e-07	2.7e+19	12447	27430
6.775e-07	2.71e+19	12512	27535
6.8e-07	2.72e+19	12570	27647
6.825e-07	2.73e+19	12616	27733
6.85e-07	2.74e+19	12668	27826
6.875e-07	2.75e+19	12718	27920
6.9e-07	2.76e+19	12771	28018
6.925e-07	2.77e+19	12830	28122
6.95e-07	2.78e+19	12885	28234
6.975e-07	2.79e+19	12936	28340
7e-07	2.8e+19	12986	28435
7.025e-07	2.81e+19	13049	28535
7.05e-07	2.82e+19	13109	28637
7.075e-07	2.83e+19	13168	28742
7.1e-07	2.84e+19	13228	28846
7.125e-07	2.85e+19	13290	28952
7.15e-07	2.86e+19	13339	29056
7.175e-07	2.87e+19	13408	29168
7.2e-07	2.88e+19	13465	29281
7.225e-07	2.89e+19	13510	29363
7.25e-07	2.9e+19	13567	29462
7.275e-07	2.91e+19	13618	29553
7.3e-07	2.92e+19	13667	29651
7.325e-07	2.93e+19	13722	29745
7.35e-07	2.94e+19	13792	29843
7.375e-07	2.95e+19	13836	29929
7.4e-07	2.96e+19	13911	30044
7.425e-07	2.97e+19	13968	30152
7.45e-07	2.98e+19	14032	30260
7.475e-07	2.99e+19	14074	30344
7.5e-07	3e+19	14129	30433
7.525e-07	3.01e+19	14200	30542
7.55e-07	3.02e+19	14259	30655
7.575e-07	3.03e+19	14302	30751
7.6e-07	3.04e+19	14348	30836
7.625e-07	3.05e+19	14410	30943
7.65e-07	3.06e+19	14473	31051
7.675e-07	3.07e+19	14537	31154
7.7e-07	3.08e+19	14589	31250
7.725e-07	3.09e+19	14651	31355
7.75e-07	3.1e+19	14696	31441
7.775e-07	3.11e+19	14755	31546
7.8e-07	3.12e+19	14819	31660
7.825e-07	3.13e+19	14870	31764
7.85e-07	3.14e+19	14936	31874
7.875e-07	3.15e+19	14984	31964
7.9e-07	3.16e+19	15043	32066
7.925e-07	3.17e+19	15099	32153
7.95e-07	3.18e+19	15156	32247
7.975e-07	3.19e+19	15211	32340
8e-07	3.2e+19	15267	32430
8.025e-07	3.21e+19	15319	32537
8.05e-07	3.22e+19	15372	32634
8.075e-07	3.23e+19	15437	32738
8.1e-07	3.24e+19	15482	32824
8.125e-07	3.25e+19	15527	32920
8.15e-07	3.26e+19	15578	33017
8.175e-07	3.27e+19	15628	33097
8.2e-07	3.28e+19	15687	33210
8.225e-07	3.29e+19	15752	33315
8.25e-07	3.3e+19	15830	33435
8.275e-07	3.31e+19	15885	33539
8.3e-07	3.32e+19	15945	33627
8.325e-07	3.33e+19	16009	33724
8.35e-07	3.34e+19	16065	33833
8.375e-07	3.35e+19	16120	33937
8.4e-07	3.36e+19	16173	34024
8.425e-07	3.37e+19	16242	34129
8.45e-07	3.38e+19	16311	34239
8.475e-07	3.39e+19	16366	34337
8.5e-07	3.4e+19	16415	34420
8.525e-07	3.41e+19	16470	34520
8.55e-07	3.42e+19	16530	34617
8.575e-07	3.43e+19	16583	34723
8.6e-07	3.44e+19	16651	34827
8.625e-07	3.45e+19	16722	34937
8.65e-07	3.46e+19	16780	35036
8.675e-07	3.47e+19	16834	35131
8.7e-07	3.48e+19	16878	35214
8.725e-07	3.49e+19	16943	35318
8.75e-07	3.5e+19	17001	35423
8.775e-07	3.51e+19	17074	35564
8.8e-07	3.52e+19	17141	35680
8.825e-07	3.53e+19	17191	35778
8.85e-07	3.54e+19	17253	35886
8.875e-07	3.55e+19	17303	35983
8.9e-07	3.56e+19	17364	36079
8.925e-07	3.57e+19	17420	36194
8.95e-07	3.58e+19	17469	36296
8.975e-07	3.59e+19	17542	36408
9e-07	3.6e+19	17592	36503
9.025e-07	3.61e+19	17633	36596
9.05e-07	3.62e+19	17676	36683
9.075e-07	3.63e+19	17748	36792
9.1e-07	3.64e+19	17808	36897
9.125e-07	3.65e+19	17869	37003
9.15e-07	3.66e+19	17913	37096
9.175e-07	3.67e+19	17966	37194
9.2e-07	3.68e+19	18027	37296
9.225e-07	3.69e+19	18085	37403
9.25e-07	3.7e+19	18135	37481
9.275e-07	3.71e+19	18196	37589
9.3e-07	3.72e+19	18243	37685
9.325e-07	3.73e+19	18300	37790
9.35e-07	3.74e+19	18349	37878
9.375e-07	3.75e+19	18397	37970
9.4e-07	3.76e+19	18466	38067
9.425e-07	3.77e+19	18536	38177
9.45e-07	3.78e+19	18600	38278
9.475e-07	3.79e+19	18651	38375
9.5e-07	3.8e+19	18705	38474
9.525e-07	3.81e+19	18766	38580
9.55e-07	3.82e+19	18822	38668
9.575e-07	3.83e+19	18884	38766
9.6e-07	3.84e+19	18937	38864
9.625e-07	3.85e+19	19003	38969
9.65e-07	3.86e+19	19058	39078
9.675e-07	3.87e+19	19113	39170
9.7e-07	3.88e+19	19176	39285
9.725e-07	3.89e+19	19232	39382
9.75e-07	3.9e+19	19288	39480
9.775e-07	3.91e+19	19360	39599
9.8e-07	3.92e+19	19410	39683
9.825e-07	3.93e+19	19488	39808
9.85e-07	3.94e+19	19548	39911
9.875e-07	3.95e+19	19610	40010
9.9e-07	3.96e+19	19660	40089
9.925e-07	3.97e+19	19711	40199
9.95e-07	3.98e+19	19774	40304
9.975e-07	3.99e+19	19830	40410
1e-06	4e+19	19893	40513
1.0025e-06	4.01e+19	19956	40620
1.005e-06	4.02e+19	20012	40726
1.0075e-06	4.03e+19	20062	40826
1.01e-06	4.04e+19	20128	40929
1.0125e-06	4.05e+19	20196	41042
1.015e-06	4.06e+19	20266	41143
1.0175e-06	4.07e+19	20323	41249
1.02e-06	4.08e+19	20388	41360
1.0225e-06	4.09e+19	20442	41450
1.025e-06	4.1e+19	20513	41560
1.0275e-06	4.11e+19	20571	41659
1.03e-06	4.12e+19	20642	41764
1.0325e-06	4.13e+19	20707	41875
1.035e-06	4.14e+19	20756	41974
1.0375e-06	4.15e+19	20810	42076
1.04e-06	4.16e+19	20860	42166
1.0425e-06	4.17e+19	20909	42249
1.045e-06	4.18e+19	20963	42344
1.0475e-06	4.19e+19	21014	42432
1.05e-06	4.2e+19	21083	42537
1.0525e-06	4.21e+19	21143	42633
1.055e-06	4.22e+19	21206	42742
1.0575e-06	4.23e+19	21275	42860
1.06e-06	4.24e+19	21328	42959
1.0625e-06	4.25e+19	21398	43073
1.065e-06	4.26e+19	21448	43164
1.0675e-06	4.27e+19	21506	43257
1.07e-06	4.28e+19	21569	43360
1.0725e-06	4.29e+19	21628	43447
1.075e-06	4.3e+19	21682	43535
1.0775e-06	4.31e+19	21744	43630
1.08e-06	4.32e+19	21801	43717
1.0825e-06	4.33e+19	21851	43812
1.085e-06	4.34e+19	21919	43933
1.0875e-06	4.35e+19	21975	44018
1.09e-06	4.36e+19	22031	44115
1.0925e-06	4.37e+19	22085	44204
1.095e-06	4.38e+19	22148	44311
1.0975e-06	4.39e+19	22196	44393
1.1e-06	4.4e+19	22245	44495
1.1025e-06	4.41e+19	22296	44586
1.105e-06	4.42e+19	22370	44694
1.1075e-06	4.43e+19	22441	44803
1.11e-06	4.44e+19	22491	44898
1.1125e-06	4.45e+19	22555	45014
1.115e-06	4.46e+19	22625	45135
1.1175e-06	4.47e+19	22680	45219
1.12e-06	4.48e+19	22757	45332
1.1225e-06	4.49e+19	22820	45429
1.125e-06	4.5e+19	22875	45545
1.1275e-06	4.51e+19	22952	45666
1.13e-06	4.52e+19	23025	45784
1.1325e-06	4.53e+19	23076	45874
1.135e-06	4.54e+19	23143	45974
1.1375e-06	4.55e+19	23209	46076
1.14e-06	4.56e+19	23280	46186
1.1425e-06	4.57e+19	23330	46285
1.145e-06	4.58e+19	23394	46386
1.1475e-06	4.59e+19	23453	46479
1.15e-06	4.6e+19	23515	46580
1.1525e-06	4.61e+19	23588	46686
1.155e-06	4.62e+19	23639	46780
1.1575e-06	4.63e+19	23713	46901
1.16e-06	4.64e+19	23750	46978
1.1625e-06	4.65e+19	23812	47081
1.165e-06	4.66e+19	23875	47179
1.1675e-06	4.67e+19	23938	47287
1.17e-06	4.68e+19	23998	47387
1.1725e-06	4.69e+19	24061	47498
1.175e-06	4.7e+19	24120	47591
1.1775e-06	4.71e+19	24191	47700
1.18e-06	4.72e+19	24255	47793
1.1825e-06	4.73e+19	24312	47903
1.185e-06	4.74e+19	24390	48015
1.1875e-06	4.75e+19	24458	48126
1.19e-06	4.76e+19	24523	48223
1.1925e-06	4.77e+19	24574	48309
1.195e-06	4.78e+19	24661	48431
1.1975e-06	4.79e+19	24728	48541
1.2e-06	4.8e+19	24785	48629
1.2025e-06	4.81e+19	24843	48731
1.205e-06	4.82e+19	24911	48845
1.2075e-06	4.83e+19	24982	48954
1.21e-06	4.84e+19	25057	49066
1.2125e-06	4.85e+19	25118	49168
1.215e-06	4.86e+19	25186	49279
1.2175e-06	4.87e+19	25236	49367
1.22e-06	4.88e+19	25296	49468
1.2225e-06	4.89e+19	25357	49570
1.225e-06	4.9e+19	25421	49661
1.2275e-06	4.91e+19	25473	49743
1.23e-06	4.92e+19	25537	49848
1.2325e-06	4.93e+19	25607	49959
1.235e-06	4.94e+19	25658	50049
1.2375e-06	4.95e+19	25720	50146
1.24e-06	4.96e+19	25783	50249
1.2425e-06	4.97e+19	25860	50366
1.245e-06	4.98e+19	25925	50476
1.2475e-06	4.99e+19	25967	50554
1.25e-06	5e+19	26019	50638
1.25e-06	5e+19	26019	50638
