0	0	0
2.50002e-09	0	0
5.00001e-09	0	0
7.5e-09	0	1
1e-08	0	2
1.25e-08	0	6
1.5e-08	0	11
1.75e-08	0	19
2e-08	0	28
2.25e-08	0	30
2.5e-08	0	36
2.75e-08	0	45
3e-08	0	61
3.25e-08	0	64
3.5e-08	0	68
3.75e-08	0	75
4e-08	0	80
4.25e-08	0	86
4.5e-08	0	98
4.75e-08	0	105
5e-08	0	115
5.25e-08	0	126
5.5e-08	0	144
5.75e-08	0	156
6e-08	0	166
6.25e-08	0	169
6.5e-08	0	177
6.75e-08	0	184
7e-08	0	191
7.25e-08	0	204
7.5e-08	0	214
7.75e-08	0	227
8e-08	0	246
8.25e-08	0	265
8.5e-08	0	286
8.75e-08	0	297
9e-08	0	303
9.25e-08	0	312
9.5e-08	0	326
9.75e-08	0	334
1e-07	0	347
1.025e-07	0	357
1.05e-07	0	369
1.075e-07	0	387
1.1e-07	0	400
1.125e-07	0	419
1.15e-07	0	424
1.175e-07	0	447
1.2e-07	0	478
1.225e-07	0	485
1.25e-07	0	501
1.275e-07	0	514
1.3e-07	0	534
1.325e-07	0	566
1.35e-07	0	581
1.375e-07	0	600
1.4e-07	0	620
1.425e-07	0	631
1.45e-07	0	647
1.475e-07	0	667
1.5e-07	0	688
1.525e-07	0	714
1.55e-07	0	741
1.575e-07	0	764
1.6e-07	0	786
1.625e-07	0	806
1.65e-07	0	830
1.675e-07	0	852
1.7e-07	0	877
1.725e-07	0	887
1.75e-07	0	905
1.775e-07	0	929
1.8e-07	0	953
1.825e-07	0	982
1.85e-07	0	999
1.875e-07	0	1031
1.9e-07	0	1073
1.925e-07	0	1099
1.95e-07	0	1122
1.975e-07	0	1152
2e-07	0	1186
2.025e-07	0	1208
2.05e-07	0	1223
2.075e-07	0	1243
2.1e-07	0	1273
2.125e-07	0	1305
2.15e-07	0	1335
2.175e-07	0	1356
2.2e-07	0	1372
2.225e-07	0	1411
2.25e-07	0	1444
2.275e-07	0	1471
